,tweet_id,user_id,screen_name,text,time,topic
106,9.66194E+17,42749187,JeffreyFrye,"Oh, and let's not forget to take everyone's mind over the FBI's responsibility for #Parkland. Let's curb the FBI's power not the people's granted to them by the Constitution.",2/21/2018 6:13,FBI
107,9.66192E+17,9.59503E+17,PutinPlants,Someone told me he goes by Lucian Einhorn. They also said every place he's been assoc. with has had the Federal Emergency Mngmt. Investigating. Mr. Einhorn sounds like a bad boy.,2/21/2018 6:04,FBI
108,9.66167E+17,841777388,jamesjburkeIII,If the FBI knew before hand about the Boston bombing and other school shootings then why did the let ppl die & suffer unless they are pushing to take out guns & 2a away which is what the Dems and Libs want. Just an observation and ?.,2/21/2018 4:24,FBI
109,9.66154E+17,34715057,SueCQ58,#FAKENEWS,2/21/2018 3:33,FBI
110,9.66153E+17,33315551,Robert_W_GA,Hey @JesseBWatters get a look at this!,2/21/2018 3:29,FBI
111,9.66142E+17,8.65372E+17,TarminGrainy,"People have minds of their own, Lucian. This is still America.",2/21/2018 2:46,FBI
112,9.6614E+17,209111938,Ellsworth_Lies,It's all Fake!  That guy has a drug record!  He sure as heck isn't a teen in HS!,2/21/2018 2:39,FBI
113,9.66131E+17,7.97865E+17,ProudOkie897,The FBI knew about the shooter and didn't nothing.  It is looking more and more that this was not a mistake but the FBI intentionally ignored the warning so that they could use the event to promote gun control,2/21/2018 2:01,FBI
114,9.66128E+17,9.26523E+17,_Ian_Barnett_,People better wake up,2/21/2018 1:51,FBI
115,9.66117E+17,7.06157E+17,R_Daneel_0livaw,,2/21/2018 1:07,FBI
116,9.66112E+17,8.12438E+17,g_jerryk,A drug addict as well...27 yrs old impersonating a high school student... Have they no limits..,2/21/2018 0:48,FBI
117,9.66106E+17,9.60634E+17,colleen2301,How did he know to be in FL at this time?,2/21/2018 0:21,FBI
118,9.66106E+17,432133166,JoshRunsThis,David Hogg is a crisis actor. He's not real! Look it up. #DavidHogg,2/21/2018 0:21,FBI
119,9.66102E+17,7.98717E+17,VaMercedeslady,@RealDonaldTrump@SeanHannity@LauraIngraham read,2/21/2018 0:06,FBI
120,9.66097E+17,34429656,ghmendes,https://twitter.com/OfficeOfMike/status/966095421134209024 …,2/20/2018 23:48,FBI
121,9.66096E+17,9.60597E+17,NannyLee5,@poorman and another... and FBI agents son.... confused .....,2/20/2018 23:41,FBI
122,9.66092E+17,7.62791E+17,JanmalinJanice,Well isn’t that special...,2/20/2018 23:26,FBI
123,9.66091E+17,2574192306,009fromIL,"Exposed brings out a different expression under trump presidency, use that word sparingly",2/20/2018 23:22,FBI
124,9.66089E+17,322895481,LisaNovi777,,2/20/2018 23:16,FBI
125,9.66088E+17,67921395,fletchefwl,,2/20/2018 23:12,FBI
126,9.66087E+17,7.64274E+17,Goldfishboston,There is something seriously wrong with you.,2/20/2018 23:06,FBI
127,9.66084E+17,3609635354,ElectPiperFogle,,2/20/2018 22:54,FBI
128,9.66073E+17,6.97703E+17,GodsCHOICE936,Busted.... We must expose the FBI agent and his background,2/20/2018 22:14,FBI
129,9.66071E+17,34517616,2blacksocks,#HoggWash,2/20/2018 22:05,FBI
130,9.66067E+17,7.97489E+17,JohnAStroud1,He's a plant black hat response team member,2/20/2018 21:48,FBI
131,9.66061E+17,7.07779E+17,cduff22,"To use FBI agents son, as staged acting front for this gun grab is treasonous. Now I know the FBI is killing our kids in school. Mr. President what the fuck are you doing?",2/20/2018 21:22,FBI
132,9.66056E+17,274558023,Hotpep2706,And WHY are you so dumb???  THAT is the one thousand dollar question!!!!!,2/20/2018 21:05,FBI
133,9.66053E+17,135058446,Morgyau,"Rights idiot?  What happened to the biggest right we have? "" The Right to Life""  which is also in the constitution and which you are advocating you would take away",2/20/2018 20:51,FBI
134,9.66048E+17,506655426,RiaHale,FBI NEEDS TO BE SHUT DOWN BC OF CORRUPTION,2/20/2018 20:33,FBI
135,9.66045E+17,378220689,SmittyJade1,,2/20/2018 20:19,FBI
136,9.66042E+17,8.97997E+17,caroldon46,David Hogg the con artist,2/20/2018 20:07,FBI
137,9.66032E+17,615333663,wherrera72,"LIKE D SONG SAY'S,""THE LITTLE FAGGOT, HE'S AN FBI PAWN""! OH WELL,I MIGHT HAVE CHANGED SOMETHING,BUT SING IT 4 UR SELF,IM SURE YOU'LL LIKE IT",2/20/2018 19:30,FBI
138,9.66029E+17,7.49735E+17,ether_d_r_i_f_t,"He's also in an interview in Los Angeles about a confrontation with a lifeguard, kid gets a lot of air time..",2/20/2018 19:17,FBI
139,9.66024E+17,2279924713,spookyoverlord,,2/20/2018 18:56,FBI
140,9.66023E+17,9.0106E+17,RomundoB,I guess all the kids parents are FBI agents gtfooh,2/20/2018 18:51,FBI
141,9.66022E+17,7.14956E+17,Ike19777,https://youtu.be/HvZD7UkJd24   He is in this video too from earlier,2/20/2018 18:47,FBI
142,9.66021E+17,8.23682E+17,foxybubba18,Sting operation?,2/20/2018 18:44,FBI
143,9.6602E+17,1372358574,aamiac,,2/20/2018 18:40,FBI
144,9.66012E+17,9.32915E+17,BennyBoom277,Wow,2/20/2018 18:08,FBI
145,9.6601E+17,3197911524,Tspinnerchaser,,2/20/2018 18:00,FBI
146,9.66004E+17,4046176192,CitizenChump,There is video of this kid floating around twitter that appears to show him being coached off camera for his spontaneous interview of TV. Real Wag the Dog stuff!,2/20/2018 17:37,FBI
147,9.66003E+17,2708733717,mlwelch31,"How ironic. Also ironic that the FBI dropped several balls on this tragedy as did state, local and social authorities.",2/20/2018 17:32,FBI
148,9.66002E+17,8.74984E+17,SaraRucraZy,Damn.,2/20/2018 17:28,FBI
149,9.66E+17,2233322448,MarkSchwartz76,"Today assault rifles
TOMORROW right to assemble
Then our right to worship on an on",2/20/2018 17:22,FBI
150,9.65999E+17,8.28052E+17,BrandiSmile1,#whoisdavidhogg,2/20/2018 17:19,FBI
151,9.65978E+17,8.1686E+17,USCtzn100,"Why would the republicans continue to denigrate one of the finest American institutions? Because they want to deligitimize our government.

They’re attacking the FBI, CIA, State Dept, EPA, NSA, CFPB, etc. Big difference in tear down and fix.",2/20/2018 15:55,FBI
